Facility,Facility Name,Site,X-Coord,Y-Coord,Inventory Date,Change Date,Last Changed By,UniqueID,Site ID,Species,DBH,Trunks,Condition,Cavity Present,Weak Fork,Percentage of Dead Wood,Size of Existing Defect,Hazard Rating,Probability of Failure,Target Impact,Maintenance,Clean,Raise,Reduce,Other,Further Inspection,Consult,Utilities Present,Plant Location,Area,Staff,Location Value,Ground Maintenance
PARK,PROSPECT HILL PARK,086,765768.53,2964532.88,6/20/2009,6/20/2009,Administrator,11135,10478,Robinia pseudoacacia,10,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
PARK,PROSPECT HILL PARK,087,765762.43,2964549.14,6/20/2009,6/20/2009,Administrator,11136,10479,Robinia pseudoacacia,6,2,Good,No,No,None,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
PARK,PROSPECT HILL PARK,088,765958.6,2964435.81,6/20/2009,6/20/2009,Administrator,11137,10642,Robinia pseudoacacia,3,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
PARK,PROSPECT HILL PARK,089,765989.53,2964413.95,6/20/2009,6/20/2009,Administrator,11138,10480,Morus alba,6,2,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
PARK,PROSPECT HILL PARK,090,765992.65,2964414.51,6/20/2009,6/20/2009,Administrator,11139,10483,Acer platanoides,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Poor,No
PARK,QUINCY ST PARK,001,763994.78,2964668.43,5/18/2009,5/18/2009,Administrator,4383,9758,Malus spp.,9,1,Fair,Yes,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,002,763982.69,2964651.5,5/18/2009,5/18/2009,Administrator,4384,9759,Acer pseudoplatanus,11,2,Poor,Yes,No,0 - 25,4 to 20,9,High,Intermittent,Remove,No,No,No,Weak or Prone to Failure,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,003,763980.27,2964653.43,5/18/2009,5/18/2009,Administrator,4385,9760,Acer pseudoplatanus,6,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,004,763983.18,2964656.82,5/18/2009,5/18/2009,Administrator,4386,9761,Acer pseudoplatanus,5,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,005,763979.79,2964659.24,5/18/2009,5/18/2009,Administrator,4387,9762,Acer pseudoplatanus,7,2,Fair,No,Yes,None,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,006,763974.95,2964660.21,5/18/2009,5/18/2009,Administrator,4388,9763,Acer pseudoplatanus,9,3,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,007,763972.05,2964657.3,5/18/2009,5/18/2009,Administrator,4389,9764,Acer pseudoplatanus,11,2,Fair,No,Yes,None,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,008,763973.02,2964663.11,5/18/2009,5/18/2009,Administrator,4390,9765,Acer pseudoplatanus,10,1,Fair,Yes,No,None,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Fair,No
PARK,QUINCY ST PARK,009,763969.15,2964666.49,5/18/2009,5/18/2009,Administrator,4391,9766,Acer pseudoplatanus,10,1,Fair,Yes,No,None,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Fair,No
PARK,QUINCY ST PARK,010,763958.03,2964668.91,5/18/2009,5/18/2009,Administrator,4392,9767,Acer pseudoplatanus,11,1,Fair,No,Yes,None,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,011,763952.22,2964679.07,5/18/2009,5/18/2009,Administrator,4393,9768,Acer pseudoplatanus,12,1,Fair,Yes,Yes,0 - 25,4 to 20,6,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,012,763938.2,2964682.94,5/18/2009,5/18/2009,Administrator,4394,9771,Juniperus virginiana,1,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,013,763946.9,2964710.5,5/18/2009,5/18/2009,Administrator,4395,9769,Acer pseudoplatanus,8,1,Fair,Yes,No,None,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,014,763954.16,2964712.92,5/18/2009,5/18/2009,Administrator,4396,9504,Prunus serotina,7,1,Poor,Yes,No,51 - 75,4 to 20,7,Moderate,Intermittent,Remove,No,No,No,Avg. Species or Mod. Strength,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,015,763947.87,2964720.66,5/18/2009,5/18/2009,Administrator,4397,9772,Picea spp.,1,1,Dead,No,No,76 - 100,1 to 4,5,Low,Occasional,Remove,No,No,No,Weak or Prone to Failure,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,016,763964.31,2964715.82,5/18/2009,5/18/2009,Administrator,4398,9770,Ailanthus altissima,19,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,017,763961.9,2964708.08,5/18/2009,5/18/2009,Administrator,4399,9773,Pinus nigra,1,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,QUINCY ST PARK,018,763973.99,2964710.99,5/18/2009,5/18/2009,Administrator,4400,9774,Picea abies,1,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Fair,No
PARK,SEVEN HILLS PARK,001,757627.77,2969924.83,6/22/2009,6/22/2009,Administrator,10412,9440,Fraxinus americana,44,1,Fair,No,Yes,0 - 25,4 to 20,8,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,002,757668.23,2969921.55,6/22/2009,6/22/2009,Administrator,10413,9441,Acer rubrum,12,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,003,757696.12,2969919.91,6/22/2009,6/22/2009,Administrator,10414,9442,Acer rubrum,11,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,004,757721.27,2969919.36,6/22/2009,6/22/2009,Administrator,10415,9443,Acer rubrum,12,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,005,757748.06,2969916.08,6/22/2009,6/22/2009,Administrator,10416,9444,Acer rubrum,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,006,757775.87,2969913.76,6/22/2009,6/22/2009,Administrator,10417,9445,Acer rubrum,9,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,007,757801.57,2969913.21,6/22/2009,6/22/2009,Administrator,10418,9446,Acer rubrum,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,008,757826.17,2969911.02,6/22/2009,6/22/2009,Administrator,10419,9447,Acer rubrum,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,009,757853.51,2969908.84,6/22/2009,6/22/2009,Administrator,10420,9448,Acer rubrum,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,010,757884.68,2969910.48,6/22/2009,6/22/2009,Administrator,10421,10459,unknown,2,1,Dead,No,No,76 - 100,1 to 4,6,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,011,757873.29,2969900.36,6/22/2009,6/22/2009,Administrator,10422,9449,Acer rubrum,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,012,757881.49,2969897.08,6/22/2009,6/22/2009,Administrator,10423,9450,Acer rubrum,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,Yes,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,013,757890.24,2969892.16,6/22/2009,6/22/2009,Administrator,10424,9451,Acer rubrum,9,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,Yes,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,014,757923.26,2969842.29,6/22/2009,6/22/2009,Administrator,10425,9452,Gleditsia triacanthos inermis,15,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,Yes,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,015,757939.66,2969846.66,6/22/2009,6/22/2009,Administrator,10426,9453,Gleditsia triacanthos inermis,15,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,016,757962.08,2969853.22,6/22/2009,6/22/2009,Administrator,10427,9454,Gleditsia triacanthos inermis,13,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,017,757920.52,2969884.39,6/22/2009,6/22/2009,Administrator,10428,10051,Malus spp.,6,1,Dead,No,No,76 - 100,4 to 20,7,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,018,757935.29,2969879.47,6/22/2009,6/22/2009,Administrator,10429,10069,Malus spp.,6,1,Dead,No,No,76 - 100,4 to 20,7,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,019,757961.53,2969869.08,6/22/2009,6/22/2009,Administrator,10430,10973,Malus spp.,5,1,Dead,No,No,76 - 100,4 to 20,7,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,020,757977.94,2969864.7,6/22/2009,6/22/2009,Administrator,10431,9456,Malus spp.,6,2,Poor,Yes,No,26 - 50,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,021,758002,2969857.05,6/22/2009,6/22/2009,Administrator,10432,9457,Ginkgo biloba,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,022,758008.01,2969852.68,6/22/2009,6/22/2009,Administrator,10433,9458,Ginkgo biloba,6,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,023,758014.03,2969853.77,6/22/2009,6/22/2009,Administrator,10434,9459,Ginkgo biloba,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PARK,SEVEN HILLS PARK,024,758009.65,2969869.63,6/22/2009,6/22/2009,Administrator,10435,9460,Gleditsia triacanthos inermis,13,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
PARK,SEVEN HILLS PARK,025,757999.81,2969886.58,6/22/2009,6/22/2009,Administrator,10436,9461,Gleditsia triacanthos inermis,15,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,Yes,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
PARK,SEVEN HILLS PARK,026,757982.86,2969912.28,6/22/2009,6/22/2009,Administrator,10437,9462,Gleditsia triacanthos inermis,6,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,Yes,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
PARK,SEVEN HILLS PARK,027,757968.64,2969936.88,6/22/2009,6/22/2009,Administrator,10438,9463,Gleditsia triacanthos inermis,8,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,Yes,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
PARK,SEVEN HILLS PARK,028,757852.18,2969953.27,6/22/2009,6/22/2009,Administrator,10439,9464,Pyrus calleryana,13,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,029,757833.19,2969959.6,6/22/2009,6/22/2009,Administrator,10440,9465,Pyrus calleryana,13,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,030,757813.56,2969965.93,6/22/2009,6/22/2009,Administrator,10441,9466,Pyrus calleryana,11,1,Poor,No,Yes,26 - 50,4 to 20,7,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,031,757792.04,2969972.9,6/22/2009,6/22/2009,Administrator,10442,9467,Pyrus calleryana,11,1,Poor,No,Yes,0 - 25,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,032,757774.95,2969976.69,6/22/2009,6/22/2009,Administrator,10443,9468,Pyrus calleryana,12,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,033,757755.96,2969983.66,6/22/2009,6/22/2009,Administrator,10444,9469,Pyrus calleryana,11,1,Fair,Yes,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,034,757736.97,2969988.09,6/22/2009,6/22/2009,Administrator,10445,9470,Pyrus calleryana,13,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,035,757716.72,2969991.88,6/22/2009,6/22/2009,Administrator,10446,9471,Pyrus calleryana,13,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,036,757698.36,2969996.32,6/22/2009,6/22/2009,Administrator,10447,9472,Pyrus calleryana,11,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,037,757679.37,2970002.65,6/22/2009,6/22/2009,Administrator,10448,9473,Pyrus calleryana,11,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,038,757685.7,2970012.77,6/22/2009,6/22/2009,Administrator,10449,9474,Catalpa speciosa,11,1,Poor,No,No,26 - 50,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
PARK,SEVEN HILLS PARK,039,757660.38,2970007.71,6/22/2009,6/22/2009,Administrator,10450,9475,Pyrus calleryana,11,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,040,757642.03,2970015.3,6/22/2009,6/22/2009,Administrator,10451,9476,Pyrus calleryana,11,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,041,757620.51,2970022.27,6/22/2009,6/22/2009,Administrator,10452,9477,Pyrus calleryana,9,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,042,757623.04,2970033.03,6/22/2009,6/22/2009,Administrator,10453,9478,Pyrus calleryana,13,1,Poor,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,043,757616.2,2970029.75,6/22/2009,6/22/2009,Administrator,10454,9479,Pyrus calleryana,10,1,Fair,No,Yes,0 - 25,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,044,757608.41,2970035.31,6/22/2009,6/22/2009,Administrator,10455,9480,Pyrus calleryana,12,1,Fair,No,Yes,0 - 25,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,045,757597.85,2970031.42,6/22/2009,6/22/2009,Administrator,10456,9481,Pyrus calleryana,9,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,046,757592.29,2970040.32,6/22/2009,6/22/2009,Administrator,10457,9482,Pyrus calleryana,9,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,047,757584.5,2970035.87,6/22/2009,6/22/2009,Administrator,10458,9483,Pyrus calleryana,11,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,048,757593.96,2970009.18,6/22/2009,6/22/2009,Administrator,10459,9484,Pyrus calleryana,10,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,049,757599.52,2969996.39,6/22/2009,6/22/2009,Administrator,10460,9485,Pyrus calleryana,12,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,050,757605.63,2970004.17,6/22/2009,6/22/2009,Administrator,10461,9486,Pyrus calleryana,9,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,051,757612.31,2969993.61,6/22/2009,6/22/2009,Administrator,10462,9487,Pyrus calleryana,14,1,Poor,Yes,Yes,0 - 25,4 to 20,8,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,052,757616.76,2970004.73,6/22/2009,6/22/2009,Administrator,10463,9488,Pyrus calleryana,9,1,Fair,No,Yes,0 - 25,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,053,757632.33,2969997.5,6/22/2009,6/22/2009,Administrator,10464,9489,Pyrus calleryana,13,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,054,757652.35,2969994.16,6/22/2009,6/22/2009,Administrator,10465,9490,Pyrus calleryana,13,1,Poor,Yes,Yes,0 - 25,4 to 20,8,High,Frequent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,055,757670.14,2969987.49,6/22/2009,6/22/2009,Administrator,10466,9491,Pyrus calleryana,14,1,Poor,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,056,757702.95,2969978.59,6/22/2009,6/22/2009,Administrator,10467,9492,Pyrus calleryana,14,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,057,757747.44,2969966.36,6/22/2009,6/22/2009,Administrator,10468,9493,Pyrus calleryana,11,1,Fair,No,Yes,None,1 to 4,6,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,058,757768.01,2969960.24,6/22/2009,6/22/2009,Administrator,10469,9494,Pyrus calleryana,11,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,059,757785.25,2969954.68,6/22/2009,6/22/2009,Administrator,10470,9495,Pyrus calleryana,11,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,060,757807.79,2969948.08,6/22/2009,6/22/2009,Administrator,10471,9496,Pyrus calleryana,12,1,Poor,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,061,757826.14,2969941.4,6/22/2009,6/22/2009,Administrator,10472,9497,Pyrus calleryana,12,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SEVEN HILLS PARK,062,757846.72,2969936.96,6/22/2009,6/22/2009,Administrator,10473,9498,Pyrus calleryana,13,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,001,763076.55,2967839.23,6/18/2009,6/18/2009,Administrator,9534,11128,Pinus strobus,1,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,002,763082.54,2967852.19,6/18/2009,6/18/2009,Administrator,9535,11140,Pinus strobus,1,1,Fair,No,Yes,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,003,763085.53,2967863.66,6/18/2009,6/18/2009,Administrator,9536,11141,Pinus strobus,1,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,004,763090.01,2967872.13,6/18/2009,6/18/2009,Administrator,9537,11142,Pinus strobus,1,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,005,763096.99,2967870.64,6/18/2009,6/18/2009,Administrator,9538,11152,Pinus strobus,1,1,Fair,No,Yes,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,006,763109.95,2967828.76,6/18/2009,6/18/2009,Administrator,9539,11156,Carpinus betulus,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,007,763078.05,2967790.88,6/18/2009,6/18/2009,Administrator,9540,11157,Carpinus betulus,1,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,008,763078.05,2967777.92,6/18/2009,6/18/2009,Administrator,9541,11160,Carpinus betulus,1,1,Fair,Yes,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,009,763147.24,2967734.28,6/18/2009,6/18/2009,Administrator,9542,11161,Aesculus hippocastanum,1,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,010,763164.19,2967710.36,6/18/2009,6/18/2009,Administrator,9543,11162,Carpinus betulus,1,1,Fair,Yes,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,011,763187.62,2967695.4,6/18/2009,6/18/2009,Administrator,9544,10688,Prunus pensylvanica,6,2,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
PARK,SOMERVILLE JUNCTION PARK,012,763205.06,2967766.69,6/18/2009,6/18/2009,Administrator,9545,11166,Carpinus betulus,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,5,RG,Good,No
