Species,DBH,Trunks,Condition,Cavity Present,Weak Fork,Percentage of Dead Wood,Size of Existing Defect,Hazard Rating,Probability of Failure,Target Impact,Maintenance,Clean,Raise,Reduce,Other,Further Inspection,Consult,Utilities Present,Plant Location,Area,Staff,Location Value,Ground Maintenance,Address,On Street,From Street,To Street,X-Coord,Y-Coord,Inventory Date,Change Date,Last Changed By,UniqueID,Site ID
No Planting Site,0,0,N/A,No,No,None,N/A,0,N/A,N/A,None,N/A,N/A,N/A,N/A,No,No,Yes,Tree Pit or Planter,7,AD,Good,N/A,"35 BARTON ST Front  1",BARTON ST,BROADWAY,HAMILTON RD,756093.22,2973361.73,6/18/2009,4/16/2010,Ron O'Meara,3338,7366
No Planting Site,0,0,N/A,No,No,None,N/A,0,N/A,N/A,None,N/A,N/A,N/A,N/A,No,No,Yes,Tree Pit or Planter,7,AD,Good,N/A,"58 CONWELL AVE Front  1",CONWELL AVE,NORTH ST,CURTIS ST,756765.79,2973832.42,6/18/2009,11/14/2009,Brad Arndt,3216,7249
No Planting Site,0,0,N/A,No,No,None,N/A,0,N/A,N/A,None,N/A,N/A,N/A,N/A,No,No,Yes,Above 4,3,RG,Good,N/A,"55 OXFORD ST Front  3",OXFORD ST,TRULL LANE,CENTRAL ST,763798.77,2966323.45,5/15/2009,4/9/2010,Ron O'Meara,4055,480
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"225 X BROADWAY Front  15",BROADWAY,McGRATH HIGHWAY,FELLSWAY WEST,766931.82,2967691.65,6/6/2009,11/14/2009,Brad Arndt,7200,8163
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"33 X CROSS ST Side  3",BONAIR ST,McGRATH HIGHWAY,CROSS ST,767680.49,2966594.5,6/2/2009,11/14/2009,Brad Arndt,6237,7208
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"10 X FOLEY ST Front  1",FOLEY ST,DEAD END,MIDDLESEX AVE,769135.13,2968472.56,5/26/2009,11/14/2009,Brad Arndt,5774,2155
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"10 X FOLEY ST Front  2",FOLEY ST,DEAD END,MIDDLESEX AVE,769086.79,2968461.55,5/26/2009,11/14/2009,Brad Arndt,5775,2184
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"10 X FOLEY ST Front  4",FOLEY ST,DEAD END,MIDDLESEX AVE,768988.3,2968441.97,5/26/2009,11/14/2009,Brad Arndt,5777,2185
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"10 X FOLEY ST Front  5",FOLEY ST,DEAD END,MIDDLESEX AVE,768949.14,2968432.18,5/26/2009,11/14/2009,Brad Arndt,5778,2189
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"10 X FOLEY ST Side  1",MIDDLESEX AVE,FOLEY ST,FELLSWAY WEST,768820.06,2968446.25,5/26/2009,11/14/2009,Brad Arndt,5781,2190
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,RG,Good,No,"20 X GARFIELD AVE Front  2",GARFIELD AVE,BLAKELEY AVE,BROADWAY,768068.16,2967423.33,6/1/2009,11/14/2009,Brad Arndt,6064,6160
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,AD,Good,No,"98 BROADWAY Side  3",CUTLER ST,REMICK CT,BROADWAY,768734.79,2966455.49,6/3/2009,11/14/2009,Brad Arndt,352,5253
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,AD,Good,No,"22 GLEN ST Front  1",GLEN ST,BISHOP PL,BROADWAY,768374.35,2966341.93,6/3/2009,11/14/2009,Brad Arndt,369,5308
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,AD,Good,No,"121 WASHINGTON ST Front  1",WASHINGTON ST,FRANKLIN ST,KNOWLTON ST,767688.35,2964194.06,6/2/2009,11/14/2009,Brad Arndt,134,5243
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"18 BUCKINGHAM ST Front  1",BUCKINGHAM ST,DIMICK ST,BEACON ST,763435.82,2962534.65,5/21/2009,11/14/2009,Brad Arndt,5138,1921
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"87 CONCORD AVE Front  1",CONCORD AVE,MARION ST,WYATT ST,763982.14,2962367.26,5/20/2009,11/14/2009,Brad Arndt,5060,1914
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"81 X LINWOOD ST Front  5",LINWOOD ST,POPLAR ST,McGRATH HIGHWAY,767641.21,2963031.99,6/17/2009,11/14/2009,Brad Arndt,9436,9156
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"81 X LINWOOD ST Front  12",LINWOOD ST,POPLAR ST,McGRATH HIGHWAY,767568.73,2963134.81,6/17/2009,11/14/2009,Brad Arndt,9443,9157
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"100 X LINWOOD ST Front  4",LINWOOD ST,McGRATH HIGHWAY,POPLAR ST,767636.15,2962962.87,6/17/2009,11/14/2009,Brad Arndt,9476,9174
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"151 LINWOOD ST Front  2",LINWOOD ST,POPLAR ST,McGRATH HIGHWAY,767395.66,2963382.61,6/17/2009,11/14/2009,Brad Arndt,9455,9158
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"259 X McGRATH HIGHWAY Front  2",McGRATH HIGHWAY,POPLAR ST,LINWOOD ST,767255.19,2963040.41,6/17/2009,11/14/2009,Brad Arndt,9484,9176
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"10 POPLAR ST Side  1",McGRATH HIGHWAY,POPLAR ST,LINWOOD ST,767383.3,2962764.52,6/17/2009,11/14/2009,Brad Arndt,9480,9175
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"8 X PROPERZI WAY Side  4",SOMERVILLE AVE,PROPERZI WAY,DANE ST,762971.47,2964752.26,5/22/2009,11/14/2009,Brad Arndt,5612,2105
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"170 X SOMERVILLE AVE Front  4",SOMERVILLE AVE,MERRIAM ST,MEDFORD ST,767083.85,2962768.01,5/19/2009,11/14/2009,Brad Arndt,4687,1255
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"515 X SOMERVILLE AVE Front  3",SOMERVILLE AVE,LAUREL ST,CENTRAL ST,762635.7,2964907.1,5/22/2009,11/14/2009,Brad Arndt,5571,2093
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"684 X SOMERVILLE AVE Front  1",SOMERVILLE AVE,BEACON ST,KENT ST,760541.52,2965718.73,5/26/2009,11/14/2009,Brad Arndt,5852,4818
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"684 X SOMERVILLE AVE Front  1",SOMERVILLE AVE,BEACON ST,KENT ST,760566.98,2965699.64,5/26/2009,11/14/2009,Brad Arndt,5853,4844
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"684 X SOMERVILLE AVE Front  1",SOMERVILLE AVE,BEACON ST,KENT ST,760604.59,2965679.39,5/26/2009,11/14/2009,Brad Arndt,5854,4848
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"684 X SOMERVILLE AVE Front  2",SOMERVILLE AVE,BEACON ST,KENT ST,760646.83,2965645.24,5/26/2009,11/14/2009,Brad Arndt,5855,4854
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"684 X SOMERVILLE AVE Front  3",SOMERVILLE AVE,BEACON ST,KENT ST,760694.28,2965611.68,5/26/2009,11/14/2009,Brad Arndt,5856,4894
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"729 SOMERVILLE AVE Front  1",SOMERVILLE AVE,ELM ST,ADELAIDE RD,760225.48,2966018.59,5/26/2009,11/14/2009,Brad Arndt,5831,3199
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"740 X SOMERVILLE AVE Front  1",SOMERVILLE AVE,BEACON ST,KENT ST,759947.26,2966159.73,5/22/2009,11/14/2009,Brad Arndt,5594,2095
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"740 X SOMERVILLE AVE Front  4",SOMERVILLE AVE,BEACON ST,KENT ST,760032.25,2966094.8,5/22/2009,11/14/2009,Brad Arndt,5597,2096
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"740 X SOMERVILLE AVE Front  11",SOMERVILLE AVE,BEACON ST,KENT ST,760225.45,2965952.28,5/22/2009,11/14/2009,Brad Arndt,5604,2101
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"740 X SOMERVILLE AVE Front  14",SOMERVILLE AVE,BEACON ST,KENT ST,760291.43,2965903.71,5/22/2009,11/14/2009,Brad Arndt,5607,2104
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"757 SOMERVILLE AVE Front  1",SOMERVILLE AVE,ELM ST,ADELAIDE RD,759913.32,2966246.54,5/26/2009,11/14/2009,Brad Arndt,5840,3794
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"769 SOMERVILLE AVE Front  1",SOMERVILLE AVE,ADELAIDE RD,MOSSLAND STREET,759806.58,2966328.07,5/26/2009,11/14/2009,Brad Arndt,5841,3859
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"798 X SOMERVILLE AVE Front  1",SOMERVILLE AVE,CITY LIMITS,BEACON ST,759468.12,2966515.54,5/26/2009,11/14/2009,Brad Arndt,5848,4774
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"798 X SOMERVILLE AVE Front  2",SOMERVILLE AVE,CITY LIMITS,BEACON ST,759497.63,2966495.28,5/26/2009,11/14/2009,Brad Arndt,5849,4780
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"798 X SOMERVILLE AVE Front  3",SOMERVILLE AVE,CITY LIMITS,BEACON ST,759525.41,2966475.03,5/26/2009,11/14/2009,Brad Arndt,5850,4783
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"55 X SOUTH ST Side  2",EARLE STREET,DEAD END,SOUTH ST,766726.59,2961985.87,5/19/2009,11/14/2009,Brad Arndt,4789,1265
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"66 X SOUTH ST Front  3",SOUTH ST,WILLOW PL,HUNTING ST,766666.53,2961735.56,5/19/2009,11/14/2009,Brad Arndt,4816,1472
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"153 SOUTH ST Front  1",SOUTH ST,EARLE STREET,WINDSOR ST,766267.04,2962015.66,5/19/2009,11/14/2009,Brad Arndt,4801,1392
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"228 X WASHINGTON ST Front  2",WASHINGTON ST,PROSPECT ST,MERRIAM ST,766193.96,2963546.26,5/19/2009,11/14/2009,Brad Arndt,4639,1249
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"228 X WASHINGTON ST Front  3",WASHINGTON ST,PROSPECT ST,MERRIAM ST,766254.14,2963541.84,5/19/2009,11/14/2009,Brad Arndt,4640,1250
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"228 X WASHINGTON ST Front  4",WASHINGTON ST,PROSPECT ST,MERRIAM ST,766301.92,2963539.18,5/19/2009,11/14/2009,Brad Arndt,4641,1254
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"230 X WASHINGTON ST Front  1",WASHINGTON ST,PROSPECT ST,MERRIAM ST,765988.21,2963562.19,5/19/2009,11/14/2009,Brad Arndt,4637,1195
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,RG,Good,No,"25 WEBSTER AVE Front  3",WEBSTER AVE,WASHINGTON ST,NEWTON ST,765306.17,2963141.54,5/20/2009,11/14/2009,Brad Arndt,4903,1771
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No,"7 COLUMBUS AVE Front  1",COLUMBUS AVE,WASHINGTON ST,PROSPECT HILL PARKWAY,766182.25,2963778.42,5/19/2009,11/14/2009,Brad Arndt,4760,1260
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No,"40 X MUNROE ST Front  1",MUNROE ST,PROSPECT HILL PARKWAY,BOSTON ST,766248.57,2964102.5,5/18/2009,11/14/2009,Brad Arndt,4546,981
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,JG,Good,No,"91 BOSTON ST Side  1",WALNUT ST,BOSTON ST,HIGHLAND AVE,765541.69,2965070,5/15/2009,11/14/2009,Brad Arndt,3849,592
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,JG,Good,No,"16 PLEASANT AVE Front  1",PLEASANT AVE,VINAL AVE,WALNUT ST,765343,2965373.36,5/15/2009,11/14/2009,Brad Arndt,3744,567
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,4,RG,Good,No,"383 BROADWAY Front  1",BROADWAY,BOND ST,MAIN ST,764969.89,2969128.74,6/6/2009,11/14/2009,Brad Arndt,7278,8193
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No,"781 SOMERVILLE AVE Front  1",SOMERVILLE AVE,MOSSLAND STREET,BEACON TER,759686.27,2966418.32,5/26/2009,11/14/2009,Brad Arndt,5842,3999
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No,"785 SOMERVILLE AVE Front  1",SOMERVILLE AVE,MOSSLAND STREET,BEACON TER,759661.39,2966438.58,5/26/2009,11/14/2009,Brad Arndt,5843,4005
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No,"791 SOMERVILLE AVE Front  1",SOMERVILLE AVE,BEACON TER,ACADIA PARK,759585.01,2966493.55,5/26/2009,11/14/2009,Brad Arndt,5844,4055
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No,"795 SOMERVILLE AVE Front  1",SOMERVILLE AVE,BEACON TER,ACADIA PARK,759548.55,2966525.95,5/26/2009,11/14/2009,Brad Arndt,5845,4220
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No,"799 SOMERVILLE AVE Front  1",SOMERVILLE AVE,BEACON TER,ACADIA PARK,759503.42,2966560.67,5/26/2009,11/14/2009,Brad Arndt,5846,4230
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No,"807 SOMERVILLE AVE Front  1",SOMERVILLE AVE,ACADIA PARK,CITY LIMITS,759382.48,2966648.63,5/26/2009,11/14/2009,Brad Arndt,5847,4761
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,AD,Good,No,"951 BROADWAY Side  1",LEONARD ST,POWDER HOUSE BOULEVARD,BROADWAY,758615.25,2971504.76,6/18/2009,11/14/2009,Brad Arndt,3081,8584
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,AD,Good,No,"395 X HIGHLAND AVE Side  2",GROVE ST,HIGHLAND AVE,BIKE PATH,758741.82,2969554.28,6/12/2009,11/14/2009,Brad Arndt,2095,8526
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,7,RG,Good,No,"1333 X BROADWAY Front  3",BROADWAY,NORTH ST,ALEWIFE BROOK PARKWAY,755520.01,2973292.99,6/13/2009,11/14/2009,Brad Arndt,8690,8977
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,7,RG,Good,No,"1350 X BROADWAY Front  4",BROADWAY,ALEWIFE BROOK PARKWAY,WATERHOUSE ST,755437.56,2973290.04,6/13/2009,11/14/2009,Brad Arndt,8710,8980
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,7,RG,Good,No,"1355 X BROADWAY Front  9",BROADWAY,NORTH ST,ALEWIFE BROOK PARKWAY,755272.17,2973454.95,6/13/2009,11/14/2009,Brad Arndt,8701,8979
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,7,RG,Good,No,"20 MALVERN AVE Front  1",MALVERN AVE,YORKTOWN ST,CAMERON AVE,756448.21,2971050.72,6/12/2009,11/14/2009,Brad Arndt,8494,8739
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No,"12 PENNSYLVANIA AVE Front  1",PENNSYLVANIA AVE,INDIANA AVE,BROADWAY,769239.68,2966482.71,5/27/2009,11/14/2009,Brad Arndt,5886,4898
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No,"17 PENNSYLVANIA AVE Front  1",PENNSYLVANIA AVE,BROADWAY,MAINE AVE,769271.03,2966561.7,5/27/2009,11/14/2009,Brad Arndt,5891,4915
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No,"21 PENNSYLVANIA AVE Front  1",PENNSYLVANIA AVE,BROADWAY,MAINE AVE,769269.83,2966600.9,5/27/2009,11/14/2009,Brad Arndt,5892,5074
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No,"22 PENNSYLVANIA AVE Front  1",PENNSYLVANIA AVE,INDIANA AVE,BROADWAY,769238.47,2966573.76,5/27/2009,11/14/2009,Brad Arndt,5885,4895
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,1,AD,Good,No,"255 MEDFORD ST Front  1",MEDFORD ST,McGRATH HIGHWAY,WALNUT ST,766476.62,2965197.46,6/5/2009,11/14/2009,Brad Arndt,863,5467
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,5,AD,Good,No,"136 HIGHLAND RD Front  1",HIGHLAND RD,BOSTON AVE,KIDDER AVE,761202.5,2970561.49,6/11/2009,11/14/2009,Brad Arndt,1775,8291
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,6,AD,Good,No,"72 PROFESSORS ROW Front  2",PROFESSORS ROW,PACKARD AVE,LATIN WAY,758463.56,2973356.47,6/17/2009,11/14/2009,Brad Arndt,2842,8579
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,6,AD,Good,No,"80 PROFESSORS ROW Front  1",PROFESSORS ROW,PACKARD AVE,LATIN WAY,758359.97,2973410.37,6/17/2009,11/14/2009,Brad Arndt,2838,8562
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,6,AD,Good,No,"80 PROFESSORS ROW Front  2",PROFESSORS ROW,PACKARD AVE,LATIN WAY,758375.8,2973401.74,6/17/2009,11/14/2009,Brad Arndt,2839,8563
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,6,AD,Good,No,"80 PROFESSORS ROW Front  3",PROFESSORS ROW,PACKARD AVE,LATIN WAY,758393.35,2973392.53,6/17/2009,11/14/2009,Brad Arndt,2840,8564
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,7,RG,Good,No,"139 ALEWIFE BROOK PARKWAY Front  3",ALEWIFE BROOK PARKWAY,BROADWAY,POWDER HOUSE BOULEVARD,755531.57,2973893.23,6/15/2009,11/14/2009,Brad Arndt,8963,9171
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,7,RG,Good,No,"153 ALEWIFE BROOK PARKWAY Front  1",ALEWIFE BROOK PARKWAY,BROADWAY,POWDER HOUSE BOULEVARD,755630.22,2973958.02,6/15/2009,11/14/2009,Brad Arndt,8965,9172
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Above 4,7,RG,Good,No,"379 ALEWIFE BROOK PARKWAY Front  4",ALEWIFE BROOK PARKWAY,WOODS AVE,GORDON ST,755768.25,2976002.7,6/15/2009,11/14/2009,Brad Arndt,8892,9161
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Below 4,7,RG,Good,No,"4 CAMERON AVE Front  1",CAMERON AVE,TANNERY BROOK ROW,HOLLAND ST,757102.49,2971316.39,6/12/2009,11/14/2009,Brad Arndt,8477,8719
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Below 4,7,RG,Good,No,"12 CAMERON AVE Front  1",CAMERON AVE,TANNERY BROOK ROW,HOLLAND ST,756999.44,2971191.16,6/12/2009,11/14/2009,Brad Arndt,8473,8663
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Below 4,7,RG,Good,No,"20 CAMERON AVE Front  1",CAMERON AVE,TANNERY BROOK ROW,HOLLAND ST,756956.55,2971138.89,6/12/2009,11/14/2009,Brad Arndt,8472,8662
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,No,Below 4,7,RG,Good,No,"46 CAMERON AVE Front  1",CAMERON AVE,TANNERY BROOK ROW,HOLLAND ST,756693.75,2970817.92,6/12/2009,11/14/2009,Brad Arndt,8465,8653
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,Yes,Open or Unrestricted,1,RG,Fair,No,"70 INNER BELT RD Side  1",THIRD AVE,INNER BELT RD,DEAD END,769578.3,2962810.28,6/17/2009,11/14/2009,Brad Arndt,9340,9143
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,Yes,Open or Unrestricted,1,RG,Fair,No,"70 INNER BELT RD Side  2",THIRD AVE,INNER BELT RD,DEAD END,769606.63,2962811.51,6/17/2009,11/14/2009,Brad Arndt,9341,9177
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,Yes,Open or Unrestricted,1,RG,Fair,No,"70 INNER BELT RD Side  3",THIRD AVE,INNER BELT RD,DEAD END,769657.12,2962815.2,6/17/2009,11/14/2009,Brad Arndt,9342,9178
vacant site small,0,0,Plant,No,No,None,N/A,0,N/A,N/A,None,No,No,No,Durable Species,No,No,Yes,Tree Pit or Planter,1,RG,Fair,No,"25 X CROSS ST EAST Front  1",CROSS ST EAST,BROADWAY,PENNSYLVANIA AVE,768155.3,2967111.13,6/1/2009,11/14/2009,Brad Arndt,6016,6149
